exams,family,friends,internship,sleep,trauma,relationships,disappointment,sadness,neutral,disapproval,annoyance,realization,remorse,embarrassment,approval,optimism,nervousness,love,anger,disgust,joy,desire,grief,admiration,confusion,relief,surprise,fear,caring,excitement,curiosity,amusement,gratitude,pride,age,gender_male,gender_female,gender_non_binary,gender_prefer_not_to_say,ethnicity_black_or_african_american,ethnicity_hispanic_or_latino,ethnicity_white,ethnicity_native_american,ethnicity_pacific_islander,ethnicity_middle_eastern,ethnicity_south_asian,ethnicity_east_asian,ethnicity_southeast_asian,ethnicity_latino,education_high_school,education_bachelor,education_master,education_phd,employment_employed,employment_student,employment_unemployed,employment_self-employed,ratio,feedback
0,1,1,0,0,0,0,0.8707887168618526,0.7936432077248059,0.21798665899612757,0.7697477917761708,0.7273320092631276,0.40368680595009265,0.1743270306513327,0.28688630681432226,0.7664547408255119,0.1701555652955592,0.5916216292210547,0.2119674876008102,0.9612343553621858,0.08395189844362216,0.2115630399773637,0.25481859615431424,0.13038414541198606,0.4188753808620581,0.7425626984002162,0.7065172511480099,0.45413375137486556,0.9439420517918627,0.7534965126685368,0.29395303334046285,0.8417214613090116,0.2537474994591522,0.8187077794238734,0.3226445624666462,44,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,25,4
0,1,0,0,1,0,1,0.5340582504617372,0.8860703656892782,0.40511036420578317,0.06862593272234818,0.007794638990839431,0.5064828673986743,0.37661110676816867,0.1301959939351537,0.8332738583713757,0.29027399192419345,0.43749097147668525,0.48949618685730534,0.5802353601685215,0.14315737941080908,0.2991534375533046,0.12219041417879883,0.9538473659540451,0.8089397047893301,0.8940937728166362,0.7640429771565164,0.2882102274160877,0.3625061534980377,0.5110787712914585,0.4488193776839956,0.2657450780712296,0.4218192320752857,0.7599022376327902,0.5373204376865117,20,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,100,3
1,0,1,1,0,1,1,0.9863324980854424,0.2511237483519245,0.1345753163082668,0.1771587429248389,0.4191297834967399,0.9296688213006707,0.5314749946178848,0.586763823263929,0.9111254355989593,0.39262058674798495,0.22757896684423728,0.44655839219836113,0.45031874166710784,0.20383989158178073,0.25712672622530397,0.6054911833547131,0.5979366034736001,0.9059806936267885,0.5447729868947817,0.8695630696994212,0.7397930689162237,0.8098707948063933,0.6107643193576254,0.7524337479539018,0.9284873716644847,0.10131796137873161,0.24286064861376,0.10159831801752117,43,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,25,2
0,1,0,0,0,1,1,0.7275919266402088,0.5775022583980383,0.35830039814438264,0.47829873636498843,0.2695810017676674,0.24985041901867766,0.5343834636301829,0.5445698002780772,0.9600589457657479,0.6456518911085977,0.919925347327996,0.2348964145361666,0.9001484248084426,0.7810372547374558,0.048053174593783554,0.4034378484950113,0.9030624049286429,0.9804054911757353,0.5745816779432765,0.11075107787782168,0.7372649190130877,0.5789213406888325,0.271344304505836,0.4221278137537876,0.8203270620877748,0.6103493127980908,0.012251301915230162,0.18043712354435704,33,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,75,4
1,1,0,1,1,0,0,0.7445127385181983,0.019223839152209043,0.8583959175732471,0.5985731195955744,0.6187942479033793,0.8140089760335638,0.17841742731273125,0.1695485515283761,0.40413365309870575,0.7694879673017688,0.681640976944521,0.8340661686508678,0.07844793920341364,0.006984147304720634,0.18437486830240468,0.5819823374384112,0.3644453767763628,0.21634735277591144,0.8096265662547012,0.2940289863424438,0.04710086989325335,0.34870984386983606,0.6888237707639518,0.4728625828252162,0.1604135382543339,0.6380987423497148,0.22875244269502082,0.8012871868634657,41,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,25,2
1,1,1,1,1,0,0,0.947012135707218,0.7468694091678744,0.8016110407087135,0.11844874585756737,0.895393444503079,0.902481163085064,0.3866398388058059,0.40420552852105696,0.4305530534728136,0.8261936384406374,0.49000073938256816,0.2766786253367296,0.113584038225929,0.3869852497887052,0.2512663910265702,0.8202191774211467,0.27608342397887375,0.9979042438209164,0.052432236617092176,0.09584559797125114,0.7067867592063419,0.4373973312837913,0.9701202189738121,0.5238806067382542,0.2270003116557353,0.7790841243711207,0.8338539538272325,0.6105096937489083,35,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,100,1
1,1,1,1,0,1,1,0.534269633413612,0.06086663030078421,0.7483507382888067,0.6976476078212166,0.8241131971970262,0.2430975750135227,0.7377517530097468,0.6652919831990713,0.5800904503508519,0.6206292568125429,0.6284992400329986,0.7136239822061264,0.07685530782048056,0.4118231842525636,0.4971467140003033,0.3860147410774978,0.3811459401274383,0.41740009561229574,0.05370635681516822,0.5595229121096432,0.8656307801205579,0.046405124849066004,0.48088155853746806,0.4168055717488427,0.576380942989435,0.667457290730048,0.1341480327333031,0.5608333975695056,64,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,100,1
0,1,0,1,0,1,0,0.36977560678271926,0.29602159940146944,0.6974861638686991,0.2637979688645009,0.567677703291809,0.2606842102701833,0.0465948739924088,0.9928618328945493,0.7255266420499786,0.1283065949520914,0.5291214499353377,0.322518865580928,0.4434214416714791,0.9232609068913916,0.2007712209651863,0.6943488604599212,0.47907391021025136,0.5967456110709598,0.8822098756569409,0.9877879863104677,0.3112108640446193,0.8124952961692739,0.7962809553689122,0.08541473857846582,0.0013935080576281678,0.7982243008442249,0.0717304497790936,0.021788926484830218,18,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2
0,0,1,0,0,1,0,0.5591012160366996,0.9375356505907853,0.8425076587340966,0.5733931175257518,0.1683536787653679,0.8328934482165393,0.8049513174120818,0.7692841102064782,0.7228491041327161,0.2105142778371426,0.988794171594151,0.33883801273159986,0.4586707441770267,0.11653020193437968,0.29061910758314136,0.09691430222809816,0.985831840424918,0.9631416822059905,0.72414296892519,0.14545757332461207,0.7481883137614523,0.020960387546495984,0.7193994647844844,0.4856218590475744,0.43703486838793515,0.597053642229454,0.7405303436201599,0.5751644930104218,34,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,3
1,0,1,0,1,1,1,0.14491390284245032,0.9169037748941811,0.07706790705988442,0.8338547718118607,0.9618408011830127,0.8521564793433732,0.07534695063173857,0.044734214040769715,0.35667146291102947,0.1037078113340889,0.15181306721288457,0.49381141654155236,0.1300257770051404,0.4411121572265666,0.13720323334245665,0.44588732900917827,0.2713690420608199,0.056465695525547366,0.8572176184125273,0.31670251675283423,0.5329878984756713,0.9521095480638482,0.10589187099365038,0.547482867975335,0.26604755501874244,0.8636037289248002,0.059034295895066036,0.8097961014663428,34,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,75,2
0,0,0,1,1,0,0,0.12743616309789962,0.6109471181340388,0.573340655797813,0.35620206615835714,0.7567010309635391,0.08724304569283936,0.9280662822723367,0.8292716486637048,0.8958858856676049,0.005958880866964389,0.8114018123549966,0.8379011472161788,0.6554750372086285,0.06380792831906135,0.0411960035484481,0.028715583720941185,0.5312066338305735,0.16225712486549926,0.16156991435050583,0.6294633258793663,0.3779719999997482,0.43240262467270185,0.26730984249991263,0.3041144608586748,0.6461073417127621,0.680153536589854,0.5823926123463429,0.522715378027679,24,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,50,1
1,1,0,1,1,1,0,0.19165714213384477,0.7582865255327017,0.371438850493946,0.19942868791594848,0.6082755380659852,0.8499293631862364,0.5314594865864537,0.7211360152827704,0.2533256897002131,0.8951568981915557,0.753887784772138,0.4512178143242175,0.9425856952085762,0.41184994683625364,0.8356395772849111,0.29529559753858836,0.6484023184198352,0.8000985793724876,0.7797367442973031,0.44705448891852106,0.32500866048632815,0.01691733082081548,0.5496154201201338,0.07500626887061168,0.5240438883137601,0.8592600447562645,0.781797576192316,0.47183972121298345,33,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,50,2
0,1,0,0,1,1,0,0.08551510394906126,0.42053450467701414,0.6627942114613845,0.7669948201676767,0.5071389054102866,0.39563351219260723,0.2569824585946576,0.27973366383541975,0.1719613102430817,0.3631103796843471,0.1337449147071056,0.3286869664269595,0.3812881508387951,0.11535158510166743,0.4093443657647984,0.7431043545614313,0.8916349668611296,0.5544794683686337,0.9038920002773433,0.5566032940192517,0.7736216104966244,0.3799930396594484,0.15454213172151676,0.6849439266434622,0.25435270142828414,0.3645508580691379,0.27477890657955606,0.061928334031662535,64,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,50,5
0,1,1,0,0,0,0,0.15226979319740275,0.08985448833104437,0.783526975216336,0.8294760187211374,0.774671283532802,0.14030086889916304,0.44798156869332195,0.3250803201927338,0.9617197386567616,0.20959979556454655,0.45159165760205666,0.07203215513104144,0.5998819902428596,0.4102805703648751,0.17792456313161953,0.4343806379361972,0.9523784913431437,0.3090921215275071,0.27936525441760696,0.9006307678976722,0.8153142732850441,0.0876919723829307,0.056577636166969314,0.9147112131631056,0.6684151904749224,0.4265295132380621,0.5932712296353245,0.1431080420658225,55,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,4
0,1,1,1,1,1,0,0.6406321454405666,0.9267654005089214,0.8175283389697248,0.036740683492672455,0.4383737691952512,0.4343620392736347,0.7096482651078586,0.21608868408960236,0.1687122753824668,0.014236292796809047,0.8464874302152525,0.10324130540096288,0.3302432980082659,0.661055469175208,0.37886005827989433,0.9424679617191901,0.5076607320800894,0.23877194804817747,0.5595276034581183,0.3613759889145891,0.033269270577005905,0.14156115123688584,0.3196181308669125,0.5197301271383632,0.6920938268814765,0.6746195632530144,0.9884435133586372,0.7728115077976513,34,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,25,2
1,1,0,1,1,0,1,0.010146518461057852,0.8256809982341304,0.8719844310802195,0.4193338514035503,0.09073967130552119,0.07192509987893081,0.9588687020804904,0.8473333821120894,0.6080114651081541,0.11974889602315375,0.5838648763134813,0.14609587425238446,0.18631552359076742,0.3131071392002469,0.8070151382820134,0.38035274540217523,0.6379820633866745,0.39843916298736204,0.12322634832807011,0.4473829959828485,0.8814760039369884,0.1894266584384866,0.1933563513526817,0.9201951253546461,0.1944011753923861,0.13512814603362244,0.7170247461469248,0.6600847620116401,44,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,25,5
1,0,0,0,0,0,1,0.6895718719411583,0.28323668299621185,0.7892826109265835,0.029007615209693083,0.8261833086113578,0.05503082967135964,0.5108319144277838,0.036623431933954675,0.6683470516332014,0.8247786699420326,0.32460679413202687,0.34842862297113075,0.6195772865534517,0.24785078735598587,0.6277902440940369,0.3204990743685441,0.866405410063155,0.8486852369305928,0.47638926570000606,0.26543471130201013,0.16158703904727112,0.45658977746398155,0.6921171076733321,0.3452241560245335,0.6865089297002871,0.41896280644119344,0.3658334121540159,0.47349928887594417,52,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,100,4
0,0,0,1,0,1,1,0.5865850625189234,0.6236317284454408,0.6655593325198741,0.27856575553802165,0.9629349340088671,0.8809121847389718,0.08855362022029956,0.0467556433477625,0.6672394876601372,0.1036637636217127,0.8658131924012001,0.10250343907899451,0.8459511495645433,0.3059818722438884,0.06271510295617211,0.37357693274976767,0.3154705423378431,0.26410939164578673,0.9206341888978388,0.4194735980576685,0.310038184822352,0.21856764393846118,0.0408221685861645,0.5584474709975599,0.19269757280464395,0.3612085254973124,0.9319599439381752,0.4394863114421337,22,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,75,5
0,0,0,1,0,1,1,0.20581318753550382,0.8413588147062351,0.5020579165583805,0.4116889281625866,0.06646067083413754,0.7696905932218686,0.6378122703003908,0.9127051455280613,0.8324867271570799,0.2774651359359842,0.920966673787674,0.658593521732992,0.33047887317883595,0.8252710567727685,0.4132213043583227,0.4102164280163758,0.7629427205549207,0.7690928169151998,0.32185282776411517,0.2216127524440622,0.32079461116630004,0.888296598002244,0.3535546558025101,0.9075189037486826,0.40162680662598826,0.8083881863472152,0.820344948523786,0.264033923092752,22,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,100,3
0,0,0,1,1,1,1,0.07990166645536134,0.7864114205843162,0.21198849662031471,0.3261444984827331,0.09600297961723947,0.466605172508207,0.0057888419696231486,0.40666412044781264,0.28664206926058644,0.576795197331707,0.29249446685416813,0.9379500972935868,0.6363793498013103,0.6489609517400643,0.8542871828409295,0.44051920831074975,0.5814994949864872,0.18891725329042275,0.3715873643688239,0.3182364489786398,0.5738657719404033,0.4069003162334265,0.525214601400324,0.7454514765526697,0.9070141350643305,0.5413149782279039,0.3779294901011837,0.2819689735153489,43,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,75,5
0,0,0,1,1,0,0,0.05890620927205226,0.8343691953346674,0.4998732800157316,0.5172240807322608,0.02062405309993054,0.478984332177362,0.29615215244542414,0.5295617123218497,0.06077564975833771,0.35021826244052623,0.10610169621004906,0.2623430904676066,0.3654261841511943,0.6021123156777017,0.4478483436825932,0.6564148139900107,0.4765816778553492,0.9914626229036887,0.04474913574273076,0.40498248897462563,0.882355792608379,0.3668305349340849,0.6754903002501491,0.22666438504674502,0.918001017564337,0.07931855103979146,0.0011718420204857027,0.8863262085784295,25,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,50,2
0,1,1,0,1,1,1,0.49942583298990484,0.7670413861561415,0.6196330078646839,0.26694014788747467,0.12401481941482151,0.764725201159563,0.8790857191728085,0.47487522541020555,0.3804053315638243,0.8490310641402766,0.6361778712856547,0.030604984495305576,0.706440315359083,0.39049987234024963,0.17974911077010347,0.2635188334232772,0.9144505403880131,0.1843185633611002,0.42136968427622745,0.272235275350591,0.5708824128904146,0.717607157967789,0.24564933492835106,0.39309012955157807,0.02083648983245101,0.24801093916046535,0.620988087783472,0.6631410951064851,51,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2
1,1,0,0,0,1,0,0.11982121458020056,0.9512828790678616,0.448631854574287,0.7025239155627391,0.1915739879527415,0.01420197437244497,0.17964316576497408,0.24416014841134237,0.32435989982679336,0.19938881526033636,0.16882214245438099,0.9979808471801226,0.35136720066275606,0.02147747548988932,0.9251516282699584,0.27268332953571495,0.5279467877739554,0.5476230427064087,0.6736815621527096,0.16837078996200694,0.1070754314828204,0.20183771854568755,0.853328667766292,0.10950888846450146,0.6213791553929023,0.6303741115378526,0.09057775737908935,0.5296228359970733,46,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,50,4
1,0,0,1,1,0,0,0.8206467251721241,0.3339660132707598,0.9425306410890474,0.9251216388168358,0.1250535684362879,0.5659363353724268,0.5467666212927056,0.14338209642684308,0.4918533432240999,0.8019596418180086,0.6719881477133054,0.720701322965747,0.9831252467695322,0.9917965848637298,0.36121142570254827,0.26474844985573753,0.31469590477016773,0.0999122705277049,0.874690213047139,0.459910476069457,0.9011824513943032,0.24525358497365746,0.09004415275501987,0.6352976400824297,0.6471526547022801,0.9633978059631672,0.9028013678657458,0.9909018621068152,50,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,100,3
0,1,0,1,0,0,1,0.6256450158625493,0.14567195082169582,0.1649491060342111,0.5736319144149111,0.22501697966188372,0.9403629740351889,0.3594222347584439,0.07278839265987003,0.41807060014377107,0.043189259322096385,0.9423835350852737,0.3522918479834535,0.20576900372777052,0.07826961328787374,0.9611266897446216,0.7664740574844044,0.7201443350555475,0.019666039753290843,0.6517803518751333,0.06105223826471706,0.16911642543768612,0.9719422474956518,0.4304131557729166,0.9134398651996217,0.6734206066718803,0.31311583429008083,0.6717630980402471,0.5492057049451117,34,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,100,4
1,1,1,0,1,0,1,0.36970033831492166,0.5858300571214106,0.4359392392111351,0.22749611736768638,0.3543279511640246,0.18281929063076818,0.5661469114182317,0.4677028251270132,0.0838239464279249,0.7720698806555375,0.4386881560682727,0.480208537547659,0.4966507751891147,0.29947116550517505,0.22098511074916505,0.9742717837115927,0.8196906328530171,0.08056865633455423,0.48838924559762,0.5577305069416474,0.5299141316386566,0.5387921359323198,0.012583316554507618,0.01885234954535453,0.2025402468827462,0.4083118387344852,0.7276488265405296,0.11291151899106255,20,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,3
0,0,0,1,0,0,0,0.692147905596506,0.5812444900974988,0.7054328580600067,0.7166404263112649,0.11466877252477714,0.1994621925364619,0.12120037783413051,0.7938781766665015,0.6258783138336012,0.4736758044186571,0.3417834855464911,0.7167281169767878,0.2937039512860775,0.20742079398414492,0.7791362260170084,0.1673006923033601,0.06486768695726253,0.9319622136443676,0.1377876064140442,0.12537910615682946,0.7656462961784651,0.1159071350213835,0.9210543370555281,0.4512258268576833,0.44949798190175405,0.7667452824424854,0.1534178205424107,0.23236657540996564,62,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,75,1
0,1,0,1,0,0,0,0.8075091853093013,0.784097788573533,0.04540840269018254,0.3405343587023115,0.2573661515033844,0.05487124141225197,0.1284547381172122,0.2935387257397599,0.6863043314860399,0.8532174104148221,0.44481058603191037,0.7759488503947347,0.7907529281516918,0.6429464501172694,0.37497432139376097,0.5445843074558132,0.825554617219247,0.8483867629917486,0.1376208857387652,0.44263588459559855,0.3838388696281011,0.6645603476380604,0.20831239042000893,0.854227992585102,0.9052778578635733,0.422243262808784,0.24842103358285061,0.6021415771163228,41,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,100,4
0,1,1,1,1,1,0,0.532389821091253,0.5824510804330226,0.3326869053932393,0.31709553068031804,0.9033450840335411,0.3367659313027931,0.6019203084085994,0.8882556107054405,0.7370253442976307,0.39243611990015614,0.7795096392860358,0.7631379050398533,0.4072088198315129,0.06709173049607098,0.5333121782941467,0.9052293379952913,0.3702507753528431,0.18957885790787166,0.4870916733605535,0.591902767642754,0.6445943185061871,0.7592717867890185,0.9937925717573541,0.2436156317780409,0.6358081264311587,0.7519201334329482,0.07071602312967384,0.23854297367430488,40,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3
0,0,1,0,1,0,0,0.10473618869291912,0.19147530103447963,0.19684168645732925,0.20450428372905716,0.30067493880730056,0.05870334736941307,0.045716951367359204,0.12959497315141166,0.9174966094605155,0.46524406001591334,0.5260146276213002,0.054272254920709084,0.38243967968982995,0.12383611546281337,0.2559916198984914,0.7766339641287869,0.29393454019641885,0.36429525734101165,0.21920170653913784,0.8065169428342144,0.7315400952825672,0.7718805944250717,0.9679333078568019,0.9940722590130929,0.4864584641281946,0.5827975816137307,0.7302117521307155,0.6816646644859371,44,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,4
0,1,0,1,1,1,0,0.6531309996724082,0.6599705678304253,0.39753355653321476,0.9877431464160575,0.6378976405335076,0.2898649973734644,0.9474960069458772,0.4303627739192111,0.6656076157647782,0.39705391225316067,0.3280940098756867,0.7966113444973794,0.9837727639962149,0.901756396125283,0.011343898338230463,0.4324124716870228,0.5834971049016654,0.9763711939619717,0.5613105612204973,0.6654622003830408,0.636405144996861,0.7679125241234545,0.2870713066730888,0.45723532803359246,0.23368187296948206,0.07857174167587133,0.6446746447118743,0.5684846013311703,23,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,75,1
1,1,1,0,1,1,1,0.4731101178418907,0.49991761312467997,0.7710320926010199,0.612408582349212,0.6024642379914187,0.8953268372321124,0.4366921022964856,0.5727467019335152,0.6971953844114644,0.19195594415392037,0.38568003245240323,0.05554010157291167,0.3048000885063693,0.87808331489738,0.15152237966352622,0.4782465449259542,0.7990895552019567,0.7002158267658748,0.650419997162283,0.3108820082045918,0.006470232838068246,0.029080434568041436,0.33283681051587,0.3866130711339387,0.12625450834776253,0.6853911468432388,0.8037827349349577,0.9250383532507389,33,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,50,2
0,0,0,0,1,1,1,0.1955104442962471,0.05037185615580786,0.560341625691051,0.3447237964749027,0.9129463378980957,0.2987531010646338,0.4907078367338753,0.8516658575862541,0.690399688647615,0.00571218508407878,0.586747780861209,0.37851685624783404,0.9298745714949622,0.8006780311349052,0.21588339874022555,0.5797285568616641,0.9095328407142279,0.3978172355673212,0.4103610865525704,0.2071284421586289,0.6930618959254972,0.4366012618746432,0.0639318503268137,0.8863381679066059,0.3015896218775942,0.24706592788577775,0.6124556404745729,0.9735029840216454,56,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,25,2
1,0,1,0,1,1,0,0.8174530641844676,0.04212851527113315,0.8110398409805668,0.8957277318287186,0.36290682275642683,0.5224282835324893,0.8026530295528311,0.5008416586069826,0.2962412755192594,0.5669314900386604,0.36617549740414124,0.0714336575408332,0.544236309913941,0.7611716404353951,0.2318680659680945,0.9288368237454342,0.3671888182169363,0.5262617351682967,0.13208242990252728,0.5118170164855035,0.06192903376398062,0.07797593368948208,0.61645122038417,0.10497177347286857,0.07369562376446859,0.9629777569859648,0.2621890828102489,0.22117903417573126,50,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,25,2
0,0,1,0,0,1,1,0.5721515984939232,0.11624190094762699,0.138234375873714,0.9620294299736453,0.4939178652861078,0.5843450616006335,0.4505287652551717,0.896353367319545,0.24386037099035462,0.4556535873378349,0.21013555886774848,0.81337063577632,0.21314048767451377,0.12689736230089121,0.17033244820172122,0.31770868429286403,0.6817804281202424,0.8242447785375137,0.21502959811711997,0.5293118452053034,0.681851276809411,0.4453041192660365,0.2400687413021556,0.4398519676192806,0.15154318076375228,0.7929270369018523,0.31214020445422896,0.5353680982576671,31,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,50,4
0,0,1,1,1,0,0,0.3936883367134044,0.06507622152365866,0.1725588742291575,0.6098516497908469,0.8463407833625208,0.7050950453616388,0.029193079428115554,0.9975200634033216,0.33786308931353803,0.5948315319752654,0.6808411130110463,0.6388523838881329,0.24310825869545571,0.02912736089775214,0.388888478717749,0.5223166938083187,0.3924905588258977,0.7827228240257476,0.5734488649643914,0.8123625518081917,0.5144724947319246,0.2546895787428092,0.08387351424490819,0.9908278663337073,0.09240192242526479,0.7546703650846863,0.7390909832858463,0.9107818283381947,18,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,25,4
1,1,0,0,1,1,1,0.7079426011254676,0.226443915839033,0.32358685446707436,0.008030121712753635,0.752228173165126,0.9914129940070788,0.8757308400253673,0.09351789019332557,0.9790427444148566,0.826029226486595,0.8357424851478911,0.3992057259403935,0.4246684836177168,0.5554417852642144,0.10665751103586307,0.6135625063340288,0.08340302216643769,0.06419526269885456,0.48041048842194845,0.6034685779552665,0.8149143156682125,0.5313026171958678,0.2680989031378125,0.2020581032166312,0.9950997220108273,0.039229481071476835,0.6706486085382883,0.34335568004683803,52,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,100,5
0,1,0,1,0,0,1,0.750791374475394,0.40146370007336163,0.3599600506853051,0.36736723584548714,0.22218027583968303,0.8677720444387779,0.2554073465003427,0.4079902522614527,0.598013213982263,0.1905452827233154,0.07113835772819133,0.6731392311443646,0.24031240503698537,0.5921600560789558,0.522036447126657,0.441541272112573,0.1225124462337277,0.7021615625423914,0.7111944797044571,0.9461482754758712,0.3239442928443069,0.04339931848095835,0.7834249521799953,0.5794472635455735,0.9911372264226783,0.8098127793516144,0.9693592698108259,0.0889389621423986,24,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,25,1
1,1,1,1,0,1,1,0.05843931212439113,0.20085488683049457,0.9946022142130498,0.29044556981129854,0.2556749425558703,0.7273951256315876,0.6925920501225563,0.3754432337378235,0.7085447643246973,0.5246472693686355,0.39275034287423327,0.06098422210748877,0.4732084875778121,0.360087545115073,0.3301085133882514,0.8605915684677724,0.015447451876732132,0.6459099151174271,0.5160263492388637,0.9333443882057375,0.12285175237595036,0.6985551976102756,0.5899290237901371,0.4990893202168093,0.413084667748129,0.8150128131824826,0.5965800450722686,0.1562157583799283,60,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,100,1
1,1,0,0,1,0,1,0.44445772298880226,0.7447114583641312,0.2754438852537674,0.4845662836273943,0.2883866565259888,0.18516679844864592,0.6909962771234085,0.9252071176894863,0.5438044978009259,0.23910664803408144,0.647716625664707,0.6649156960270409,0.8211637119111093,0.511025303077971,0.7852623683550907,0.6356801435781014,0.1095688124580787,0.13267416526949039,0.8050801448883661,0.7143815199254641,0.6367204165659676,0.8743645979413847,0.10585047184788288,0.4981224982932634,0.2159830486659834,0.23903634633860926,0.5338360345430226,0.36498432864989494,47,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,2
1,0,1,0,0,0,0,0.380048804909937,0.3962813893300331,0.21220345079737812,0.8547255497883488,0.7282714028374735,0.05975615973921622,0.19537821486600782,0.6924027704302027,0.7122959498549529,0.19434566185313784,0.7186466297401264,0.8223784712409099,0.19816423305481423,0.44226697422671823,0.594307116257931,0.2975819558763936,0.43878665639790815,0.5982934478758306,0.9004120479008275,0.3233394050517635,0.2800460829971523,0.2037593375755088,0.9158527497154433,0.9856119824550997,0.5600119998766026,0.6746233848888449,0.5393581621681506,0.48580047998756626,27,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,25,5
1,0,0,1,0,1,1,0.8223979125581525,0.6648227412900621,0.544730504619823,0.27973098107854355,0.3419453225668634,0.9762362073833465,0.38628282031896155,0.9383934620641395,0.3116521019747186,0.9713065777607012,0.6115079986415248,0.13817528593531903,0.978720665561018,0.22082658632908858,0.38388170545675304,0.6654206579679703,0.9781951479962,0.3897344855968714,0.06170006326955135,0.5596310966525385,0.7301185557006414,0.18062970439967152,0.4304514682269107,0.5436307152239064,0.5151121179448678,0.6235764568825874,0.5905834396667227,0.31716489955998084,64,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,25,2
0,0,0,0,0,0,0,0.9265205340698226,0.3105094217376483,0.12036005236088376,0.5033517941806189,0.17506763544586124,0.6897178496952213,0.8047514365907614,0.748294373333981,0.24245905816500068,0.4092170964617775,0.5296312245908413,0.23735639549365017,0.9561556606369018,0.9403355901547732,0.19622246862256543,0.10113723568954136,0.8732083210108686,0.4061623912153747,0.6610649012440221,0.4606594173012363,0.255513410883075,0.4087051413943661,0.8658115059966833,0.9791669337524187,0.7585426965140778,0.9193625088071107,0.6921648343022143,0.4434624555602037,53,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,5
