exams,family,friends,internship,sleep,trauma,relationships,disappointment,sadness,neutral,disapproval,annoyance,realization,remorse,embarrassment,approval,optimism,nervousness,love,anger,disgust,joy,desire,grief,admiration,confusion,relief,surprise,fear,caring,excitement,curiosity,amusement,gratitude,pride,age,gender_male,gender_female,gender_non_binary,gender_prefer_not_to_say,ethnicity_black_or_african_american,ethnicity_hispanic_or_latino,ethnicity_white,ethnicity_native_american,ethnicity_pacific_islander,ethnicity_middle_eastern,ethnicity_south_asian,ethnicity_east_asian,ethnicity_southeast_asian,ethnicity_latino,education_high_school,education_bachelor,education_master,education_phd,employment_employed,employment_student,employment_unemployed,employment_self-employed,ratio,feedback
1,1,1,1,0,1,1,0.3543081762977811,0.08116687514236465,0.4504375990388425,0.4119363900846652,0.7185401477268836,0.3394611095259008,0.4599436080779782,0.9689749639811892,0.47111159675396586,0.626119248284629,0.12871314539615042,0.9088421464537492,0.6219207689050412,0.8267066519314656,0.1855913023744724,0.049088682864839805,0.7000555855781888,0.707732087192345,0.6871120991038878,0.5948706438542534,0.787016336434803,0.18801575142746096,0.5134856633951531,0.4218612435970359,0.16181250854605822,0.6635159849244767,0.5876926841438329,0.5033606965824251,50,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
0,0,0,1,0,0,1,0.0952921114720714,0.40256287343219765,0.4717886054614111,0.8203643858639801,0.6669363553596046,0.14224410486678796,0.2532160030892511,0.4574377046566549,0.2889898476577307,0.1935700914724009,0.5570528747116424,0.5621006689630627,0.6909173044960046,0.7563032454573804,0.9756220908377238,0.15675986722069857,0.03758824935876104,0.32559222578077696,0.36950924016648334,0.8269876327999623,0.951750652112177,0.19459024400559743,0.7701562110086989,0.8384091065402628,0.43355832201028865,0.7432726644643355,0.07062882739359233,0.8590624457653746,35,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,75,1
1,1,0,1,0,0,1,0.35545337656379794,0.7440913935463639,0.5087624072168165,0.5712072989678187,0.6909309896664895,0.14420979544138002,0.12889866060030386,0.7137777744890456,0.2691763477561441,0.9278028955332183,0.007883247845939745,0.8459688156487835,0.20921447819374228,0.21097060271350776,0.5812105763070865,0.7257114339898779,0.8469293187694631,0.09370492414240095,0.9485233651582101,0.8790393772681518,0.8549163197604908,0.36011430771321307,0.5148853325748071,0.5318732057455282,0.8125950418505238,0.5609282637029527,0.16163216810224412,0.7670987435715376,30,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,5
1,0,0,0,1,0,1,0.23935240959641724,0.210604163715581,0.49785157244091793,0.02763799488739449,0.7165025205998445,0.5587950244515968,0.8887159883719206,0.6367934416430013,0.3264265410481476,0.11412782025818902,0.23066237967235803,0.7762809584497329,0.7841245881597027,0.13787615548085608,0.19348795785353545,0.42397602433358095,0.9100881064754951,0.019264519212332187,0.002222570931648793,0.788842725563941,0.9757262586113195,0.45784690267605677,0.5857618984652742,0.9710213142414862,0.33910724311906804,0.09274719683401622,0.6723262395624341,0.8226530324823333,39,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,75,4
0,1,0,0,1,1,1,0.5004303179563726,0.2944117764985147,0.5691300380551675,0.3506149933631556,0.2671366124293444,0.20821502366391886,0.5499583341143081,0.22291945003488922,0.515058955552919,0.12545655042031245,0.9191015926250313,0.7794672547621344,0.854386653086091,0.16696333204139624,0.19200337763585307,0.4973650312268654,0.35219553583834695,0.2793196772159937,0.5291862221152568,0.5754670791889331,0.6859763228592994,0.8592379263487567,0.45044855659296457,0.7021606155360333,0.03476470418138278,0.3217128139518838,0.9062211528608934,0.40951664674284294,60,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,75,4
0,0,0,0,1,1,1,0.7216447954492359,0.8825345782696984,0.8150053253341761,0.8227795057111998,0.7002766306667308,0.9394499177767737,0.8742442331677828,0.5895308669954314,0.07770514742283652,0.7307007912368777,0.5572860144529617,0.27672285848140354,0.3913407950289004,0.07189694573080163,0.18366179006340955,0.902694305264195,0.1751443084728851,0.6603737060674088,0.34174445270755427,0.5531448716925855,0.21945375325990835,0.8715015197457298,0.2841588297697807,0.11593963594255052,0.3896028308791839,0.996322548232184,0.3337836772311167,0.457527569873857,56,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,75,4
1,1,0,1,0,0,0,0.3833024667510466,0.37263277530486205,0.8224898381017336,0.056043472037714426,0.40713333863836176,0.7997611914500897,0.6692139689610004,0.9307614132211989,0.30828968525616995,0.9513575527508099,0.1870997510813721,0.9634056859894288,0.9415672745136354,0.8496578116931042,0.43166498565399136,0.7720549075998133,0.8156548272654347,0.8306853563062724,0.9954120250519505,0.13902600962383072,0.7090876416365837,0.34307177943702993,0.09297223846725378,0.9395793596259009,0.3231016739718128,0.7220380885065336,0.6956358240731201,0.5190394693226914,44,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,50,5
0,0,1,0,0,0,0,0.530763317295279,0.7580755077813881,0.3989999389158966,0.5672312448448066,0.283486784498287,0.4490520471805318,0.6390053005842913,0.5496702576986163,0.767928604139828,0.6121634361506832,0.44136430244250857,0.8697540103343767,0.7250925187848627,0.6077791755610169,0.3751787691918952,0.6014670747953806,0.4623697923690733,0.6251879008672514,0.08918290034742249,0.9448838386368551,0.6848146767356311,0.17401498579567742,0.8410086999218285,0.5067561824126494,0.039956907731813596,0.2308335255851548,0.43142507963582966,0.3742762960857311,57,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,50,5
1,0,1,1,1,1,0,0.5634887334168693,0.1614088192743086,0.02611151095659181,0.19158714974549218,0.6599195305382487,0.47541789449554417,0.8918442034081902,0.22694266449262235,0.7187737610283822,0.5039813285104643,0.43181153433011654,0.12547911507569798,0.5502526643634078,0.11366793722629931,0.6384090047979515,0.15452160204322019,0.27897879212115606,0.45317802164287113,0.5606339281995789,0.184514460356196,0.9715809213392431,0.8975572083096981,0.5515631408625528,0.5123392640569888,0.6227021291268591,0.6460936035792516,0.7920221930002508,0.03651052729433968,60,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,100,1
0,0,0,0,1,1,1,0.9007339416794231,0.1149748645562142,0.5249606551054918,0.3273119800677675,0.016798290055609844,0.929168017585863,0.6507817686956094,0.9170459201122688,0.10072849072207501,0.8329858108840227,0.014224888141189718,0.6036305732760453,0.41382026843946407,0.25135104590059754,0.8603693035085203,0.4171942371960061,0.7981689578982227,0.6023276131897032,0.20271651917735856,0.6930131291084081,0.3085820980835159,0.07120404936222213,0.11349301815521828,0.7338548735375238,0.12684714389415963,0.0736080325798868,0.7902064449350962,0.0677372143220285,18,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,25,3
0,0,0,1,1,1,1,0.029741174576660367,0.6296295438639969,0.6933630108761231,0.316939261877785,0.4966440743492524,0.29429561165984475,0.4309549664247381,0.667414731462315,0.9057023908858653,0.7404045892528687,0.524500125788719,0.3623639357444103,0.010393737293884375,0.28375453506877635,0.04691577627117982,0.15460616757430945,0.08555032290011866,0.45057094697907185,0.0952235301436094,0.539485419447171,0.9566360690448805,0.12561689076936633,0.10860358507867485,0.20902204416492876,0.9015304572788645,0.497753449051461,0.08026973768844492,0.05548232714226564,21,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,50,5
0,0,1,1,1,0,0,0.9257671451565259,0.7408369934630679,0.10520535015100418,0.3150141363505944,0.8962801363927656,0.23732784593294298,0.7915333334828227,0.011065823012671783,0.49640335121294654,0.4111758272606283,0.4170044857587353,0.5474690344069987,0.6370430035097397,0.3947111363786032,0.877123547727099,0.3979175181283753,0.7043155866453912,0.8665461309943621,0.40644018170290785,0.4778197514849608,0.5635677108630743,0.23413874144302727,0.660814464059095,0.8756335329658003,0.39109324455974526,0.9688653020762914,0.6007012481335423,0.2596983179765283,48,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,25,4
0,0,1,0,1,1,0,0.7013869029052984,0.40427533018675477,0.3103798667922051,0.6809869398127917,0.22097136498605396,0.7811117699722635,0.021943624921058724,0.4727503931786532,0.7038836531963409,0.19328059767082129,0.2530647766905014,0.9953853246996279,0.28215758760969223,0.3103364813647955,0.7600836174822817,0.21858185633656346,0.9722656309944321,0.6573385033826279,0.3425061610041523,0.9903366409362842,0.4109968364297386,0.15676825491724056,0.6063645178034651,0.7221350490253627,0.32402923517582116,0.45601804795709167,0.8014117321225108,0.6636161968571299,47,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,75,4
0,1,0,1,1,1,1,0.8840976787230489,0.7840951977266355,0.6486572692453392,0.7800462876196396,0.48086372032251257,0.5903139033536716,0.457927134935151,0.37793239801136747,0.5197796854813949,0.5268478478032784,0.295685716913746,0.625886709707259,0.06771731793263025,0.6867813466867165,0.5068463933991302,0.1827916362119364,0.16562530143249932,0.6608202472562438,0.6040144190562219,0.5504315396974983,0.7902078002212829,0.5325356556680482,0.4556950187373736,0.8049172439027622,0.12602235018399022,0.28744567940588583,0.23623443750063966,0.44947038477394385,31,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,100,5
0,0,1,0,1,1,0,0.002247859844484723,0.11152128606327716,0.43987089036528226,0.17913993930564964,0.0992233953484547,0.025978789372906985,0.27761294491418376,0.16310880006334783,0.6319786525725928,0.9654163422231321,0.4596951035634138,0.8424984716010225,0.4280039818867877,0.842350728744183,0.32567591471423507,0.6302847713311511,0.5085392567375566,0.4597652999564057,0.678039927657512,0.7985387894894185,0.7652655216862604,0.631357485194253,0.3851647795918831,0.8150820581141701,0.002582739473734219,0.9046388966827049,0.28480418874588576,0.3435363374270889,32,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,50,4
1,0,1,0,0,0,1,0.9125977546690539,0.3853244294595837,0.9797039003423857,0.9104170042787636,0.6560726080541328,0.4094011128766296,0.6239697190103646,0.7053619847705795,0.478641369696841,0.6546861306206988,0.8400910073574979,0.5083245549030019,0.3270463079912478,0.42928913629872045,0.20524477849196565,0.406095026912661,0.6482541761517133,0.9150060777059715,0.6596619223764726,0.5145350694994624,0.7928002641760655,0.40703096456879395,0.12352123863450326,0.7161821220320373,0.31333916456102473,0.8234962931834535,0.6700612402269434,0.7093365838398343,45,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,100,5
1,0,1,0,1,1,0,0.38112130757096596,0.9787779752981086,0.23919849154462214,0.2998787680106395,0.06423288716391862,0.5252305492758099,0.5313969070069465,0.706331040185378,0.45472563473368277,0.6426842097561095,0.6310639984794552,0.7278795490362447,0.027230567994816934,0.46332366143289694,0.5995989671475954,0.33234875685346243,0.8433074685118167,0.18936677896658816,0.6024642792349376,0.3536763066171683,0.12127490182142475,0.2044755842111995,0.46006550054558326,0.49275406298163216,0.9693730976496404,0.8906601489134087,0.06008828959908852,0.41290610824590623,37,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,25,3
1,0,1,0,0,0,1,0.24659821387864445,0.19376756848669163,0.05568255336172945,0.7616060112290869,0.4957895977731518,0.3100356855095191,0.6763299399208362,0.974218665472625,0.7782024772049834,0.3165844685671879,0.3968299542332312,0.013703893172730242,0.08737309163019635,0.6364042619941519,0.22599655275892327,0.522571022009343,0.9254981256453687,0.589045038692741,0.9986034035143635,0.0006999039259240059,0.6169008799261891,0.9785829622989365,0.2924224870481027,0.05615305859262332,0.036264798708870005,0.48212338934268373,0.24487535380934766,0.19642256609765063,26,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2
0,1,0,0,0,1,1,0.5536774681952176,0.2624555799580829,0.09652908490417467,0.6605349501026947,0.919573994248962,0.40267507190389273,0.31822422641965953,0.6236109284297315,0.150876368644561,0.007483074756279073,0.6738058042231875,0.22924601676030898,0.6113449270649364,0.4414017565231515,0.19072158535521389,0.0942441656587012,0.34065345406320413,0.8234051259198901,0.8621250577031733,0.2726464440789792,0.4291799301551641,0.9524350104420549,0.7064415975403088,0.48978556994905953,0.20081438061425572,0.37103139788447603,0.12111322551237147,0.4780035002466019,47,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,3
1,1,0,0,0,1,0,0.2893151768179565,0.6224453509920309,0.6949396264679846,0.6538042527181416,0.8594073639890447,0.42237481526698817,0.19679261697982042,0.42541547395874146,0.6348599863108834,0.4911330446553719,0.030563038249980745,0.38583817943590604,0.21058061064123823,0.4194419349487194,0.22231713855254065,0.961058751027066,0.7595594804873995,0.08757214279987224,0.4878489948990291,0.14225058726146977,0.7054582146503047,0.8322978404751554,0.8056903030221287,0.10888470850147136,0.7517935573681799,0.9792788856572512,0.476777994629365,0.8563400272461017,25,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,50,2
0,0,1,1,0,1,0,0.7684281042020071,0.9933888672225543,0.27901831634114815,0.5366444677780681,0.714094458971509,0.9880462090961739,0.6700581818339888,0.8409384063882009,0.05829917122448469,0.7114977589881419,0.2982262551041931,0.16909572494832936,0.9524105986455051,0.18401785520239888,0.5897150450740732,0.9391439555802353,0.6507382030837117,0.10849042635630746,0.3279636927540367,0.42892867578508276,0.9650556392364745,0.3100635151138982,0.2544828622104891,0.18404614123337026,0.7984952327068167,0.49625307287982956,0.8193499454287181,0.5437189636406431,54,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,100,5
1,1,0,1,0,0,0,0.5688255834268965,0.26568820397927073,0.00856477834868119,0.5348455148883055,0.2885189480108855,0.2576250137858601,0.548614644154551,0.8238172967278696,0.6195093960891186,0.17040825728441755,0.2362007061091368,0.5661475105583864,0.7279395126516052,0.1933613929531015,0.3135055816276562,0.9419374302037546,0.19047757450949598,0.08491341088061977,0.790763571042882,0.7150432004263607,0.5759635605726234,0.8501523567102213,0.20893086402628291,0.7631659566185776,0.3351319489724697,0.8924408467632352,0.30331857290443887,0.8822368148035354,24,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4
0,1,0,1,1,0,1,0.8442289983440822,0.4180946738512733,0.20349471639746697,0.47487139463429506,0.3431096454080159,0.8126434723217165,0.37380248725733767,0.281224713974461,0.14425617498124677,0.9886570458854157,0.13203499417868048,0.7059690857374289,0.37773993005253437,0.2748610140703279,0.7557646891039421,0.24414217843507402,0.7127050563033746,0.08769273970617841,0.8863914432140759,0.5719541170542948,0.40387211761286557,0.253632891809754,0.12244948784890486,0.5146986764561182,0.6327068385742568,0.36907882352643395,0.23741182967296592,0.5221387190532226,45,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,100,1
1,0,1,1,0,1,0,0.7667572296708504,0.5747975455007053,0.0073425826964841345,0.6595948576240701,0.8200682174471101,0.987890295100908,0.4518972043883377,0.39835810863130583,0.3123962816828221,0.22333491887673473,0.3123102132381067,0.9602726014700704,0.6467793398752164,0.4719710411714828,0.6769933018266014,0.4833869336149549,0.08142467184488611,0.9702924940057068,0.1292536363095026,0.7942561852392673,0.9250970956579381,0.5260977016609861,0.5683165081073833,0.0577533861233952,0.03835481054598633,0.9557179760202346,0.7294488036648098,0.6534036616993497,63,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,75,1
1,0,1,0,0,1,1,0.8845915133895514,0.6953730992366516,0.5562104557895242,0.4635715691470179,0.8521100333100058,0.4645871661795905,0.84005653228267,0.17011542606405738,0.08041609700519292,0.31526505771402724,0.24353148077961895,0.4057488518512744,0.9696409723588453,0.2055731330510402,0.2878222587800111,0.12897358131012282,0.5404554783288675,0.05672134096835035,0.9856346955600284,0.33893419167362904,0.09429609152197915,0.0978859807297644,0.4630474691206967,0.49119421985159284,0.9696922361791683,0.09711230787196368,0.00566192935247678,0.8576621213392491,28,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,50,1
1,1,1,1,0,1,1,0.13141836992139788,0.025762427943752164,0.3776014747504185,0.9782327409994511,0.1326802655268412,0.17028809316019422,0.2729505287683426,0.6099842038172538,0.311834990064635,0.7134996743384777,0.33277541862725113,0.45879461767909924,0.04588692857187793,0.4826625272366809,0.6489719084055661,0.5934290601546371,0.3540844863044479,0.524858548596728,0.05610110392522494,0.9776385587410485,0.973070551505833,0.4256261749251661,0.9222304801921715,0.1737655938543763,0.2522887203746643,0.6099744366445676,0.01731198929704425,0.8209297086477503,40,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
1,1,1,0,0,1,1,0.9502585702738069,0.09051113353633489,0.5123412536246946,0.051660190775187353,0.8074299352484477,0.07424693804586935,0.14590639413523487,0.03481971238873105,0.4028051674713825,0.14884690579916982,0.20504099249895635,0.5580367846887679,0.6741795689483183,0.9937141144530577,0.4008516489125066,0.7077225371159166,0.6161164726652695,0.21443048350432614,0.9357580673255773,0.7493615561240555,0.7283289591375376,0.278258370650433,0.8715784823585723,0.17445321508223144,0.4880613104091115,0.6698912234509904,0.4625241474808627,0.2927881119357637,22,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,50,3
0,0,0,1,0,0,0,0.6768158100713206,0.3023031528687362,0.8574679287946141,0.5673797649780474,0.30648136451713315,0.43657520350944246,0.06435739795852313,0.6420343866116585,0.6506953771013371,0.012168982312687926,0.5964933130185799,0.4923778702342969,0.41601229526234385,0.9236161574783628,0.1003225651022881,0.9991978041021075,0.39517731733388517,0.5037716802734988,0.5364319959969622,0.5965997562026364,0.9722400288998724,0.3118181094678125,0.32612557664823383,0.8875196285846602,0.33002775548357877,0.9677374208252281,0.7644029266091841,0.501979606055962,59,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,25,3
0,1,0,0,0,1,0,0.550214072963735,0.39782244760512264,0.845115651048555,0.20942402410196015,0.08478336826772204,0.43819907803840397,0.5928554248009988,0.9349629032944171,0.6170102084505068,0.30985775750089106,0.040622722647564835,0.5101856317922502,0.5075486841536644,0.5275321040683782,0.8418201931072747,0.1642366479653844,0.9458377180720213,0.4589159389588373,0.8823997669047806,0.928331151322562,0.9548241743428256,0.8270884720755936,0.017415692202198962,0.7979343557082742,0.12067912312410223,0.8838901335103925,0.05600379568493352,0.9712218637931482,49,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,100,3
1,0,0,0,1,1,1,0.2397882878166374,0.47505287080743686,0.11281329842382715,0.5774677220103254,0.4272678221702052,0.7010755911925404,0.7737251888697879,0.6713602841143858,0.42588351941349645,0.2616006975738374,0.9844919467998492,0.08106589521945706,0.6024899185889072,0.7213695826341142,0.5163016549623333,0.7647764803067475,0.6143848756082753,0.9284651666947791,0.669796963517835,0.9693911502502258,0.3440769180759875,0.5263882039491883,0.8947043302497376,0.433361896587972,0.4983497798142925,0.14577117067658274,0.37553869767737535,0.703085250103334,33,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,4
1,0,0,1,0,1,0,0.8141489537674554,0.9815115614835315,0.6217291925004644,0.5005571385013189,0.976720501260832,0.41353282423276005,0.2328720796968723,0.09430312417639575,0.13357585494824475,0.6252526435297776,0.5692642868310485,0.13816726830660453,0.183000260015723,0.8378428950077021,0.6969725546778082,0.3999280012172216,0.9218129355479222,0.6219960646849934,0.22338743893246027,0.7166272838662918,0.8106731399809287,0.10925718445457278,0.7141578937498471,0.8482213781962318,0.05454714050706133,0.047340367353444934,0.7032559105119439,0.8758308547296313,26,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,50,1
1,1,0,0,0,0,1,0.6917416203128122,0.7307900451244264,0.06516019838048792,0.9245445604942713,0.9489761391502841,0.45073908504439264,0.9975027493443483,0.9518759365305416,0.4559735698738048,0.07775082382217391,0.9571235473611446,0.6741305989309461,0.9571946300070793,0.8825125818391569,0.6346875818034391,0.953813219444445,0.32896860842074394,0.7912214404854127,0.33502323806764533,0.618061116090965,0.8802889120873597,0.19962323089941902,0.07797874960230733,0.8558905457599633,0.09474610489833513,0.9201399324325952,0.4477623214302192,0.6064948805756349,29,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,50,4
0,0,0,1,1,0,1,0.8028827933178625,0.9024640912772159,0.7057126838688389,0.4993193363965137,0.6467323467128954,0.7291401416057359,0.2164929322681044,0.40425103613728897,0.536298026541774,0.3536412450253127,0.23376449095538776,0.7683247321079395,0.8109025935282168,0.40448783815296874,0.05327798932078831,0.3220699687068338,0.423774751696527,0.10669607212194498,0.7501738692219199,0.43581397188593285,0.8500729944013878,0.4809165183563646,0.6140801306987002,0.7382914100744876,0.3248187732586316,0.685408855452068,0.7562634625410283,0.8374242517672655,52,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,25,3
0,1,0,1,0,1,0,0.6861317539221905,0.408040584119174,0.5590441183635598,0.287811202220127,0.8066093006413909,0.4488808017914855,0.2938332893464177,0.21933098849217703,0.18739189774724307,0.3471990438371929,0.16530560531869887,0.9721917290005339,0.84656146364017,0.8239733833344502,0.08917148644724693,0.02298425170513385,0.30924482234853035,0.17185196846200135,0.48487235659839434,0.6359848918160727,0.5737572068375127,0.5878866365641918,0.8148885760861981,0.1935179131729332,0.9265514512067196,0.2131835136635063,0.14233589774868483,0.01665330296872769,62,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,75,1
1,0,1,1,1,1,0,0.5947390612888284,0.21270215804118986,0.2837325169029751,0.11808903735120946,0.9309945251044555,0.8722372205369846,0.9184680716914745,0.2459308581154268,0.010288923185409193,0.8183618777836061,0.49319489695666097,0.6461429043344662,0.20526999529240708,0.1886248108031443,0.6933183689485123,0.32373283186962487,0.5029130986200245,0.058301297671995655,0.8666789309282469,0.9499495983388512,0.9270624519362889,0.478534097284365,0.47716497160497606,0.4805678126667968,0.5434301189931734,0.32217771070735635,0.9370636722340354,0.13657358068573822,23,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,50,2
1,0,0,0,0,0,0,0.4931978654800919,0.8177264799952658,0.4858449189214836,0.854477667287688,0.5381565609430002,0.7701940917565779,0.7762683346464856,0.060150167618507,0.5913351542185007,0.2859932836684109,0.8357506202985551,0.9805854710732425,0.9500330059109738,0.00616948352652924,0.4335527183492389,0.808252612858407,0.49730183177801257,0.5990274556551713,0.5136187531747703,0.9366170490316275,0.6223766985160655,0.39226511055338464,0.372352014661977,0.4596895676064081,0.016353446682315753,0.9675931214634609,0.4727651807610437,0.36059370485934283,36,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,50,5
1,0,0,0,0,0,0,0.2351461704787896,0.023162385410871456,0.8574396554648112,0.021459532985107166,0.6621546333221436,0.13104795612861864,0.11422215134885816,0.6728419148091797,0.11470317436656652,0.22780000149381407,0.6766449343179947,0.6741625628563462,0.5567344108972008,0.5539412325503533,0.5688428772859061,0.08291729968146266,0.028310342196935956,0.5803351948878438,0.551245656257104,0.1881672125454107,0.9531240944547423,0.5407380073304641,0.004699668121766587,0.08737331206320365,0.3776002092205497,0.10658691553123689,0.7899977517511619,0.2427903659342403,43,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,100,4
0,0,0,0,0,0,1,0.1136973182587867,0.12102860308206465,0.4882737088859189,0.4331387599615887,0.8763294256293638,0.6183936546538471,0.15180483453870997,0.48928648816448106,0.25465458435303345,0.9781863453934243,0.28696223974107127,0.37169770488319487,0.9752518225658364,0.43829870859866593,0.061500503189643174,0.44062650082883104,0.49124677827483243,0.5820591638910974,0.5714504512455987,0.3530429163820865,0.8942644015728372,0.6073897685161955,0.3277665248871875,0.368306307412252,0.09860056916447424,0.8252600939099517,0.9571483072544021,0.8234321976828584,36,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,25,1
1,1,0,0,1,1,0,0.2729114352469747,0.05088822787342895,0.4104872056075455,0.4041296304994818,0.1503746994388525,0.37731798424388996,0.27856138500910377,0.06691795029211345,0.7742750749574132,0.06473593348310092,0.9448499944417862,0.11427476469398268,0.3684710849175846,0.2880182627484368,0.3300917898807467,0.07042688216279369,0.17630418871404507,0.8178511794546535,0.24309286503630279,0.6590340547228329,0.2614477914617509,0.4357130511847268,0.403657137844992,0.22381460414369725,0.6178662330613205,0.808992309088218,0.11872034067250481,0.07001146697355976,32,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,25,1
1,1,0,1,0,1,1,0.8869518500918652,0.21565939533042777,0.58920954097495,0.09573125372784463,0.5509085319620282,0.08352287141404746,0.3485412845420529,0.9549005627766309,0.5878461280682609,0.4959758414555371,0.783866994123424,0.33039582035412185,0.16320503403620312,0.5680713282939748,0.6967921393264076,0.954176600809055,0.16056288239863425,0.5975327462707739,0.8040886412039283,0.5325679616985012,0.5406403937841525,0.8771628299439238,0.23545795337907338,0.7547781508870566,0.10161535510235109,0.40947823896734514,0.1315449765866321,0.5322132788369809,34,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,50,3
0,0,1,0,0,1,0,0.6306132483805803,0.008649491894778927,0.4959762806787824,0.7379227382976363,0.7516097105401094,0.9138709266618904,0.8003909451562398,0.5725983042880307,0.8715683679320666,0.06661248661710317,0.9505242432740123,0.13268214513840992,0.6957053474728584,0.1844062990807931,0.845555376567616,0.48008948462802603,0.0265208086940395,0.41927836540039043,0.8398522780859624,0.030896321252029013,0.16522418721661059,0.7470189140565493,0.36030072807379243,0.37124717999705015,0.043200100524753204,0.33357856890816673,0.48874725375028216,0.7441789100808635,37,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,100,4
1,0,0,0,0,1,0,0.8637367385486203,0.5286297304690396,0.4461824753339353,0.28922646388438455,0.10142628543255416,0.9713615976024506,0.2291013612081224,0.18483621053110266,0.79465867447307,0.1916033627770971,0.21085675677618398,0.37847949641745715,0.40086631487223334,0.8588222966747768,0.8120613196553074,0.6302513261517153,0.9670463304555617,0.18940129535499828,0.1575537918649328,0.47924359603365785,0.8533285098623646,0.5842990997247416,0.3334186854464287,0.8981324399882069,0.3526712064022034,0.4399292279613829,0.7331952575498554,0.5277903104788704,48,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,25,3
1,1,1,1,1,1,1,0.3496553714805394,0.7883485532853136,0.9950062041270117,0.4161451517099354,0.4173377489056802,0.05207006735286235,0.40430864493364993,0.6235860574753364,0.20482869719376506,0.5906424917360381,0.3477029131040835,0.5722884241904332,0.6791505705889431,0.8510314713709892,0.9045032794268151,0.8292419181034986,0.45709831568320003,0.9659832412559484,0.6331564997105626,0.5797909364578842,0.48516266392021534,0.15594131644937936,0.3917245684583869,0.7180301312631265,0.9772541506422183,0.31972038664750446,0.1031561219976409,0.5070478432343486,24,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,25,2
